TOTAL_ELAPSED_TIME,QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
3340,01b30591-0002-326c-0051-ba870003c21e,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 1.2 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING COUNT(*) >= 50
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:17.029-07:00,2024-03-16T00:45:20.369-07:00,3340,15035199628,53,595,2745,0,0,0,0,,,0,,,0,0.000093000,0,8.10.1,0,0,0,0,0,FALSE,2bd20316a6dcf4573ef19b6de79cac57,2,322afd89d76276da2c3a6768723d689c,1
3062,01b30591-0002-3099-0051-ba8700036192,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND i.i_category NOT IN ('Furniture', 'Home Appliances')
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 1.2 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING COUNT(*) >= 10
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:13.503-07:00,2024-03-16T00:45:16.565-07:00,3062,15035199628,53,687,2375,0,0,0,0,,,0,,,0,0.000109000,0,8.10.1,0,0,0,0,0,FALSE,433a0ffb5d73f3f764324a838d6318d3,2,2487b4290e9af704271abffe47d8d1b3,1
3200,01b30591-0002-3144-0051-ba870003a252,"SELECT a.ca_state state, SUM(s.ss_quantity) AS total_quantity
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 1.2 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING SUM(s.ss_quantity) > 100
ORDER BY total_quantity DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:09.861-07:00,2024-03-16T00:45:13.061-07:00,3200,15035199628,53,581,2619,0,0,0,0,,,0,,,0,0.000091000,0,8.10.1,0,0,0,0,0,FALSE,6af09e6ab849fc17784e52e5c5dc646e,2,8d02b02b5a396f004cf8d39123ff4d8c,1
105,01b30591-0002-3099-0051-ba8700036186,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 100
GROUP BY a.ca_state
HAVING COUNT(*) >= 10
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:09.385-07:00,2024-03-16T00:45:09.49-07:00,105,0,0,80,25,0,0,0,0,,,0,,,0,0.000014000,0,8.10.1,0,0,0,0,0,FALSE,6e72a30187ce467e85e27dfd5361093f,2,bd330b66f06a435f0f112a6bd5bebcaf,1
2667,01b30591-0002-3099-0051-ba870003617e,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND i.i_category = 'Electronics'
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 1.2 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING COUNT(*) >= 5
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:06.368-07:00,2024-03-16T00:45:09.035-07:00,2667,15034127872,53,480,2187,0,0,0,0,,,0,,,0,0.000076000,0,8.10.1,0,0,0,0,0,FALSE,aacffc9ec24a615e67a2abd8a3891fcc,2,d03bd5692d69fdc117ae7d7df4b33a73,1
2822,01b30591-0002-326c-0051-ba870003c216,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND i.i_category = 'Electronics'
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2002
     AND d_moy = 7)
  AND i.i_current_price > 1.2 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING COUNT(*) >= 5
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:03.152-07:00,2024-03-16T00:45:05.974-07:00,2822,15035199628,53,519,2303,0,0,0,0,,,0,,,0,0.000081000,0,8.10.1,0,0,0,0,0,FALSE,aacffc9ec24a615e67a2abd8a3891fcc,2,d03bd5692d69fdc117ae7d7df4b33a73,1
2694,01b30591-0002-318f-0051-ba870003b152,"SELECT a.ca_state state, COUNT(*) cnt
FROM customer_address a, customer c, store_sales s, date_dim d, item i
WHERE a.ca_address_sk = c.c_current_addr_sk
  AND c.c_customer_sk = s.ss_customer_sk
  AND s.ss_sold_date_sk = d.d_date_sk
  AND s.ss_item_sk = i.i_item_sk
  AND d.d_month_seq =
    (SELECT DISTINCT (d_month_seq)
     FROM date_dim
     WHERE d_year = 2003
     AND d_moy = 8)
  AND i.i_current_price > 1.1 *
    (SELECT AVG(j.i_current_price)
     FROM item j
     WHERE j.i_category = i.i_category)
GROUP BY a.ca_state
HAVING COUNT(*) >= 5
ORDER BY cnt DESC, a.ca_state
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:45:00.094-07:00,2024-03-16T00:45:02.788-07:00,2694,3157965452,1,539,2155,0,0,0,0,,,0,,,0,0.000085000,0,8.10.1,0,0,0,0,0,FALSE,e4422efd1c6061ffc3ed13c2065e4715,2,e18a659e8fccca7b371f327b40d26141,1
1976,01b30590-0002-3144-0051-ba870003a24a,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND ws_sold_date_sk = d_date_sk
  AND d_year = 2002
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:57.734-07:00,2024-03-16T00:44:59.71-07:00,1976,92230786188,100,308,1668,0,0,0,0,,,0,,,0,0.000049000,0,8.10.1,0,0,0,0,0,FALSE,3eff04dbb94ac52f7efa9d04b2cb12c6,2,c908713073f120de4c287c9b6efe87d1,1
997,01b30590-0002-318f-0051-ba870003b146,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY revenueratio, i_category
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:56.324-07:00,2024-03-16T00:44:57.321-07:00,997,4545357964,100,250,747,0,0,0,0,,,0,,,0,0.000040000,0,8.10.1,0,0,0,0,0,FALSE,790c6fedbdc8208f1cda4ee07323d3e6,2,790c6fedbdc8208f1cda4ee07323d3e6,1
1262,01b30590-0002-3144-0051-ba870003a242,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Books', 'Home', 'Garden')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:54.618-07:00,2024-03-16T00:44:55.88-07:00,1262,4545357964,100,283,979,0,0,0,0,,,0,,,0,0.000045000,0,8.10.1,0,0,0,0,0,FALSE,d70b51bb3a40d8b927986bd976797734,2,d70b51bb3a40d8b927986bd976797734,1
2026,01b30590-0002-3095-0051-ba8700033292,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/(SELECT SUM(ws_ext_sales_price) FROM web_sales) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:52.288-07:00,2024-03-16T00:44:54.314-07:00,2026,465586843788,101,325,1701,0,0,0,0,,,0,,,0,0.000052000,0,8.10.1,0,0,0,0,0,FALSE,801fc4991abd556cd533da96c5fe3482,2,801fc4991abd556cd533da96c5fe3482,1
1024,01b30590-0002-3144-0051-ba870003a23a,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY itemrevenue DESC
LIMIT 50",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:50.89-07:00,2024-03-16T00:44:51.914-07:00,1024,4544286208,50,289,735,0,0,0,0,,,0,,,0,0.000047000,0,8.10.1,0,0,0,0,0,FALSE,305b11e37cfa5a78faa53b8edc576b6c,2,305b11e37cfa5a78faa53b8edc576b6c,1
105,01b30590-0002-3099-0051-ba8700036172,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND i_current_price > 100
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:50.482-07:00,2024-03-16T00:44:50.587-07:00,105,0,0,76,29,0,0,0,0,,,0,,,0,0.000014000,0,8.10.1,0,0,0,0,0,FALSE,3ea14633b44210fbe3fc7ac19551b6ba,2,026c56d5c27e663308fea42e22db8311,1
945,01b30590-0002-3095-0051-ba870003328a,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND i_class NOT IN ('casual', 'portable')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:49.215-07:00,2024-03-16T00:44:50.16-07:00,945,4545357964,100,245,700,0,0,0,0,,,0,,,0,0.000039000,0,8.10.1,0,0,0,0,0,FALSE,b286fe75f6f46bfbf5e78e43c38fcf2d,2,b286fe75f6f46bfbf5e78e43c38fcf2d,1
1140,01b30590-0002-318f-0051-ba870003b13e,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_category) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Shoes', 'Children', 'Electronics')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,30,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:47.727-07:00,2024-03-16T00:44:48.867-07:00,1140,4545357964,100,401,739,0,0,0,0,,,0,,,0,0.000064000,0,8.10.1,0,0,0,0,0,FALSE,52138a9a17c0d6a9b3d01ea88d637c82,2,52138a9a17c0d6a9b3d01ea88d637c82,1
687,01b30590-0002-326c-0051-ba870003c206,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category = 'Electronics'
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(day,15,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:46.69-07:00,2024-03-16T00:44:47.377-07:00,687,2377617428,100,278,409,0,0,0,0,,,0,,,0,0.000044000,0,8.10.1,0,0,0,0,0,FALSE,34dd2c1e928ef244d94bd66b206add4a,2,daace858bdf84ab5c35bf36220c4fd60,1
1337,01b30590-0002-326c-0051-ba870003c1fe,"SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price,
  SUM(ws_ext_sales_price) AS itemrevenue,
  SUM(ws_ext_sales_price)*100/SUM(SUM(ws_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM web_sales, item, date_dim
WHERE ws_item_sk = i_item_sk
  AND i_category IN ('Books', 'Sports', 'Home')
  AND ws_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2002-04-12' AS DATE)
  AND DATEADD(month,1,TO_DATE('2002-04-12'))
GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price
ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:44.974-07:00,2024-03-16T00:44:46.311-07:00,1337,4545357964,100,629,708,0,0,0,0,,,0,,,0,0.000098000,0,8.10.1,0,0,0,0,0,FALSE,4254050d6c68c18c7314f2d58fe4d7c5,2,4254050d6c68c18c7314f2d58fe4d7c5,1
1138,01b30590-0002-326c-0051-ba870003c1f2,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY revenueratio, i_category
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:43.414-07:00,2024-03-16T00:44:44.552-07:00,1138,9067692684,100,320,818,0,0,0,0,,,0,,,0,0.000051000,0,8.10.1,0,0,0,0,0,FALSE,34891988841a3972fd11bd7cadf308b9,2,34891988841a3972fd11bd7cadf308b9,1
2043,01b30590-0002-3144-0051-ba870003a222,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:40.975-07:00,2024-03-16T00:44:43.018-07:00,2043,9067692684,100,350,1693,0,0,0,0,,,0,,,0,0.000056000,0,8.10.1,0,0,0,0,0,FALSE,7ad4a213b46d4cfc37eb3ad5537f12fd,2,7ad4a213b46d4cfc37eb3ad5537f12fd,1
1186,01b30590-0002-3099-0051-ba870003616a,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN DATEADD(day, -15, TO_DATE('2001-03-09'))
  AND DATEADD(day, 15, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:39.439-07:00,2024-03-16T00:44:40.625-07:00,1186,8757492364,100,361,825,0,0,0,0,,,0,,,0,0.000058000,0,8.10.1,0,0,0,0,0,FALSE,4cf24edd1370da452f1f7244dd521f78,2,4cf24edd1370da452f1f7244dd521f78,1
106,01b30590-0002-3144-0051-ba870003a216,"SELECT i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
  ,SUM(cs_ext_sales_price) AS itemrevenue
  ,SUM(cs_ext_sales_price)*100/SUM(SUM(cs_ext_sales_price)) OVER
  (PARTITION BY i_class) AS revenueratio
FROM catalog_sales
  ,item
  ,date_dim
WHERE cs_item_sk = i_item_sk
  AND i_category IN ('Men', 'Electronics', 'Music')
  AND i_current_price > 100
  AND cs_sold_date_sk = d_date_sk
  AND d_date BETWEEN CAST('2001-03-09' AS DATE)
  AND DATEADD(day, 30, TO_DATE('2001-03-09'))
GROUP BY i_item_id
  ,i_item_desc
  ,i_category
  ,i_class
  ,i_current_price
ORDER BY i_category
  ,i_class
  ,i_item_id
  ,i_item_desc
  ,revenueratio
LIMIT 100",SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,23004562097102974,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-03-16T00:44:38.976-07:00,2024-03-16T00:44:39.082-07:00,106,0,0,75,31,0,0,0,0,,,0,,,0,0.000014000,0,8.10.1,0,0,0,0,0,FALSE,aaa4a1bec181ee52df59326082931b11,2,026b8e87b6a50894980933809d8e51bc,1
