TOTAL_ELAPSED_TIME,TPCDS_Query_ID,QUERY_TEXT,QUERY_ID,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
15349,query31,"with /* { ""query"":""query31"",""streamId"":0,""querySequence"":50 } */ ss as
  (select ca_county,d_qoy, d_year,sum(ss_ext_sales_price) as store_sales
  from store_sales,date_dim,customer_address
  where ss_sold_date_sk = d_date_sk
  and ss_addr_sk=ca_address_sk
  group by ca_county,d_qoy, d_year),
  ws as
  (select ca_county,d_qoy, d_year,sum(ws_ext_sales_price) as web_sales
  from web_sales,date_dim,customer_address
  where ws_sold_date_sk = d_date_sk
  and ws_bill_addr_sk=ca_address_sk
  group by ca_county,d_qoy, d_year)
 select
  ss1.ca_county
  ,ss1.d_year
  ,ws2.web_sales/ws1.web_sales web_q1_q2_increase
  ,ss2.store_sales/ss1.store_sales store_q1_q2_increase
  ,ws3.web_sales/ws2.web_sales web_q2_q3_increase
  ,ss3.store_sales/ss2.store_sales store_q2_q3_increase
 from
  ss ss1
  ,ss ss2
  ,ss ss3
  ,ws ws1
  ,ws ws2
  ,ws ws3
 where
  ss1.d_qoy = 1
  and ss1.d_year = 1999
  and ss1.ca_county = ss2.ca_county
  and ss2.d_qoy = 2
  and ss2.d_year = 1999
  and ss2.ca_county = ss3.ca_county
  and ss3.d_qoy = 3
  and ss3.d_year = 1999
  and ss1.ca_county = ws1.ca_county
  and ws1.d_qoy = 1
  and ws1.d_year = 1999
  and ws1.ca_county = ws2.ca_county
  and ws2.d_qoy = 2
  and ws2.d_year = 1999
  and ws1.ca_county = ws3.ca_county
  and ws3.d_qoy = 3
  and ws3.d_year =1999
  and case when ws1.web_sales > 0 then ws2.web_sales/ws1.web_sales else null end
  > case when ss1.store_sales > 0 then ss2.store_sales/ss1.store_sales else null end
  and case when ws2.web_sales > 0 then ws3.web_sales/ws2.web_sales else null end
  > case when ss2.store_sales > 0 then ss3.store_sales/ss2.store_sales else null end
 order by web_q1_q2_increase;",01b25066-0002-167e-0000-0051ba873135,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:46:53.057-08:00,2024-02-12T18:47:08.406-08:00,15349,1834989818942,300,1003,14346,0,0,0,0,,,0,,,0,0.000155,0,8.5.2,0,0,0,0,0,FALSE,bf8a265df3f3fd08df4d4856dc76740f,2,d8fbe62781566585058b5fe7418c7306,1
132986,query09,"select /* { ""query"":""query09"",""streamId"":0,""querySequence"":49 } */ case when (select count(*)
  from store_sales
  where ss_quantity between 1 and 20) > 177560856
  then (select avg(ss_ext_discount_amt)
  from store_sales
  where ss_quantity between 1 and 20)
  else (select avg(ss_net_paid_inc_tax)
  from store_sales
  where ss_quantity between 1 and 20) end bucket1 ,
  case when (select count(*)
  from store_sales
  where ss_quantity between 21 and 40) > 165030289
  then (select avg(ss_ext_discount_amt)
  from store_sales
  where ss_quantity between 21 and 40)
  else (select avg(ss_net_paid_inc_tax)
  from store_sales
  where ss_quantity between 21 and 40) end bucket2,
  case when (select count(*)
  from store_sales
  where ss_quantity between 41 and 60) > 357290662
  then (select avg(ss_ext_discount_amt)
  from store_sales
  where ss_quantity between 41 and 60)
  else (select avg(ss_net_paid_inc_tax)
  from store_sales
  where ss_quantity between 41 and 60) end bucket3,
  case when (select count(*)
  from store_sales
  where ss_quantity between 61 and 80) > 205197751
  then (select avg(ss_ext_discount_amt)
  from store_sales
  where ss_quantity between 61 and 80)
  else (select avg(ss_net_paid_inc_tax)
  from store_sales
  where ss_quantity between 61 and 80) end bucket4,
  case when (select count(*)
  from store_sales
  where ss_quantity between 81 and 100) > 80111186
  then (select avg(ss_ext_discount_amt)
  from store_sales
  where ss_quantity between 81 and 100)
  else (select avg(ss_net_paid_inc_tax)
  from store_sales
  where ss_quantity between 81 and 100) end bucket5
 from reason
 where r_reason_sk = 1
 ;",01b25064-0002-1645-0000-0051ba878115,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:44:38.797-08:00,2024-02-12T18:46:51.783-08:00,132986,171025392209920,16,895,132091,0,0,0,0,,,0,,,0,0.000142,0,8.5.2,0,0,0,0,0,FALSE,138a7b7d29f8dd35eb99a0ea688a5522,2,1dc21a9ee4145c8e97e730dcfe40db9d,1
28833,query49,"select /* { ""query"":""query49"",""streamId"":0,""querySequence"":48 } */ channel, item, return_ratio, return_rank, currency_rank from
  (select
  'web' as channel
  ,web.item
  ,web.return_ratio
  ,web.return_rank
  ,web.currency_rank
  from (
  select
  item
  ,return_ratio
  ,currency_ratio
  ,rank() over (order by return_ratio) as return_rank
   ,rank() over (order by currency_ratio) as currency_rank
  from
  ( select ws.ws_item_sk as item
  ,(cast(sum(coalesce(wr.wr_return_quantity,0)) as decimal(15,4))/
  cast(sum(coalesce(ws.ws_quantity,0)) as decimal(15,4) )) as return_ratio
  ,(cast(sum(coalesce(wr.wr_return_amt,0)) as decimal(15,4))/
  cast(sum(coalesce(ws.ws_net_paid,0)) as decimal(15,4) )) as currency_ratio
  from
  web_sales ws left outer join web_returns wr
  on (ws.ws_order_number = wr.wr_order_number and
  ws.ws_item_sk = wr.wr_item_sk)
  ,date_dim
  where
  wr.wr_return_amt > 10000
  and ws.ws_net_profit > 1
  and ws.ws_net_paid > 0
  and ws.ws_quantity > 0
  and ws_sold_date_sk = d_date_sk
  and d_year = 2002
  and d_moy = 11
  group by ws.ws_item_sk
  ) in_web
  ) web
  where
  (
  web.return_rank <= 10
  or
  web.currency_rank <= 10
  )
  union
  select
  'catalog' as channel
  ,catalog.item
  ,catalog.return_ratio
  ,catalog.return_rank
  ,catalog.currency_rank
  from (
  select
  item
  ,return_ratio
  ,currency_ratio
  ,rank() over (order by return_ratio) as return_rank
   ,rank() over (order by currency_ratio) as currency_rank
  from
  ( select
  cs.cs_item_sk as item
  ,(cast(sum(coalesce(cr.cr_return_quantity,0)) as decimal(15,4))/
  cast(sum(coalesce(cs.cs_quantity,0)) as decimal(15,4) )) as return_ratio
  ,(cast(sum(coalesce(cr.cr_return_amount,0)) as decimal(15,4))/
  cast(sum(coalesce(cs.cs_net_paid,0)) as decimal(15,4) )) as currency_ratio
  from
  catalog_sales cs left outer join catalog_returns cr
  on (cs.cs_order_number = cr.cr_order_number and
  cs.cs_item_sk = cr.cr_item_sk)
  ,date_dim
  where
  cr.cr_return_amount > 10000
  and cs.cs_net_profit > 1
  and cs.cs_net_paid > 0
  and cs.cs_quantity > 0
  and cs_sold_date_sk = d_date_sk
  and d_year = 2002
  and d_moy = 11
  group by cs.cs_item_sk
  ) in_cat
  ) catalog
  where
  (
  catalog.return_rank <= 10
  or
  catalog.currency_rank <=10
  )
  union
  select
  'store' as channel
  ,store.item
  ,store.return_ratio
  ,store.return_rank
  ,store.currency_rank
  from (
  select
  item
  ,return_ratio
  ,currency_ratio
  ,rank() over (order by return_ratio) as return_rank
  ,rank() over (order by currency_ratio) as currency_rank
  from
  ( select sts.ss_item_sk as item
  ,(cast(sum(coalesce(sr.sr_return_quantity,0)) as decimal(15,4))/cast(sum(coalesce(sts.ss_quantity,0)) as decimal(15,4) )) as return_ratio
  ,(cast(sum(coalesce(sr.sr_return_amt,0)) as decimal(15,4))/cast(sum(coalesce(sts.ss_net_paid,0)) as decimal(15,4) )) as currency_ratio
  from
  store_sales sts left outer join store_returns sr
  on (sts.ss_ticket_number = sr.sr_ticket_number and sts.ss_item_sk = sr.sr_item_sk)
  ,date_dim
  where
  sr.sr_return_amt > 10000
  and sts.ss_net_profit > 1
  and sts.ss_net_paid > 0
  and sts.ss_quantity > 0
  and ss_sold_date_sk = d_date_sk
  and d_year = 2002
  and d_moy = 11
  group by sts.ss_item_sk
  ) in_store
  ) store
  where (
  store.return_rank <= 10
  or
  store.currency_rank <= 10
  )
  )
 order by 1,4,5,2
  limit 100;",01b25064-0002-162c-0000-0051ba872101,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:44:09.204-08:00,2024-02-12T18:44:38.037-08:00,28833,2338474144118,100,4000,24833,0,0,0,0,,,0,,,0,0.000613,0,8.5.2,0,0,0,0,0,FALSE,34f84dbdf5467efc0bd775b0ff9429a5,2,9525a0feec0c21003c032f0d2fb56ed6,1
18008,query35,"select /* { ""query"":""query35"",""streamId"":0,""querySequence"":47 } */
  ca_state,
  cd_gender,
  cd_marital_status,
  cd_dep_count,
  count(*) cnt1,
  stddev_samp(cd_dep_count),
  max(cd_dep_count),
  sum(cd_dep_count),
  cd_dep_employed_count,
  count(*) cnt2,
  stddev_samp(cd_dep_employed_count),
  max(cd_dep_employed_count),
  sum(cd_dep_employed_count),
  cd_dep_college_count,
  count(*) cnt3,
  stddev_samp(cd_dep_college_count),
  max(cd_dep_college_count),
  sum(cd_dep_college_count)
 from
  customer c,customer_address ca,customer_demographics
 where
  c.c_current_addr_sk = ca.ca_address_sk and
  cd_demo_sk = c.c_current_cdemo_sk and
  exists (select *
  from store_sales,date_dim
  where c.c_customer_sk = ss_customer_sk and
  ss_sold_date_sk = d_date_sk and
  d_year = 2000 and
  d_qoy < 4) and
  (exists (select *
  from web_sales,date_dim
  where c.c_customer_sk = ws_bill_customer_sk and
  ws_sold_date_sk = d_date_sk and
  d_year = 2000 and
  d_qoy < 4) or
  exists (select *
  from catalog_sales,date_dim
  where c.c_customer_sk = cs_ship_customer_sk and
  cs_sold_date_sk = d_date_sk and
  d_year = 2000 and
  d_qoy < 4))
 group by ca_state,
  cd_gender,
  cd_marital_status,
  cd_dep_count,
  cd_dep_employed_count,
  cd_dep_college_count
 order by ca_state,
  cd_gender,
  cd_marital_status,
  cd_dep_count,
  cd_dep_employed_count,
  cd_dep_college_count
  limit 100;",01b25063-0002-1645-0000-0051ba878111,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:43:50.311-08:00,2024-02-12T18:44:08.319-08:00,18008,2977232085597,100,1536,16472,0,0,0,0,,,0,,,0,0.000237,0,8.5.2,0,0,0,0,0,FALSE,a6a96ed1697e220be1206230da6954f5,2,32ebaa144c441bc8d30807c2eea2f4a4,1
9631,query51,"WITH /* { ""query"":""query51"",""streamId"":0,""querySequence"":46 } */ web_v1 as (
  select
  ws_item_sk item_sk, d_date,
  sum(sum(ws_sales_price))
  over (partition by ws_item_sk order by d_date rows between unbounded preceding and current row) cume_sales
  from web_sales
  ,date_dim
  where ws_sold_date_sk=d_date_sk
  and d_month_seq between 1176 and 1176+11
  and ws_item_sk is not NULL
  group by ws_item_sk, d_date),
  store_v1 as (
  select
  ss_item_sk item_sk, d_date,
  sum(sum(ss_sales_price))
  over (partition by ss_item_sk order by d_date rows between unbounded preceding and current row) cume_sales
  from store_sales
  ,date_dim
  where ss_sold_date_sk=d_date_sk
  and d_month_seq between 1176 and 1176+11
  and ss_item_sk is not NULL
  group by ss_item_sk, d_date)
 select *
 from (select item_sk
  ,d_date
  ,web_sales
  ,store_sales
  ,max(web_sales)
  over (partition by item_sk order by d_date rows between unbounded preceding and current row) web_cumulative
  ,max(store_sales)
  over (partition by item_sk order by d_date rows between unbounded preceding and current row) store_cumulative
  from (select case when web.item_sk is not null then web.item_sk else store.item_sk end item_sk
  ,case when web.d_date is not null then web.d_date else store.d_date end d_date
  ,web.cume_sales web_sales
  ,store.cume_sales store_sales
  from web_v1 web full outer join store_v1 store on (web.item_sk = store.item_sk
  and web.d_date = store.d_date)
  )x )y
 where web_cumulative > store_cumulative
 order by item_sk
  ,d_date
  limit 100;",01b25063-0002-162c-0000-0051ba8720fd,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:43:39.994-08:00,2024-02-12T18:43:49.625-08:00,9631,3216125969470,100,776,8855,0,0,0,0,,,0,,,0,0.00012,0,8.5.2,0,0,0,0,0,FALSE,5300d4f18f9f14e688fd321932bf077e,2,5300d4f18f9f14e688fd321932bf077e,1
7037,query03,"select /* { ""query"":""query03"",""streamId"":0,""querySequence"":45 } */ dt.d_year
  ,item.i_brand_id brand_id
  ,item.i_brand brand
  ,sum(ss_ext_discount_amt) sum_agg
 from date_dim dt
  ,store_sales
  ,item
 where dt.d_date_sk = store_sales.ss_sold_date_sk
  and store_sales.ss_item_sk = item.i_item_sk
  and item.i_manufact_id = 540
  and dt.d_moy=12
 group by dt.d_year
  ,item.i_brand
  ,item.i_brand_id
 order by dt.d_year
  ,sum_agg desc
  ,brand_id
  limit 100;",01b25063-0002-1645-0000-0051ba878109,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:43:32.424-08:00,2024-02-12T18:43:39.461-08:00,7037,7023961890797,100,1668,5369,0,0,0,0,,,0,,,0,0.000257,0,8.5.2,0,0,0,0,0,FALSE,cd1ba6116034d91a65a60989295eb6ff,2,e1b3a18b067a2ea995c8c2e2e8e6b5f9,1
9851,query92,"select /* { ""query"":""query92"",""streamId"":0,""querySequence"":44 } */
  sum(ws_ext_discount_amt) as ""Excess Discount Amount""
 from
  web_sales
  ,item
  ,date_dim
 where
  i_manufact_id = 939
  and i_item_sk = ws_item_sk
  and d_date between '2002-02-16' and
  dateadd(day,90,to_date('2002-02-16'))
  and d_date_sk = ws_sold_date_sk
  and ws_ext_discount_amt
  > (
  SELECT
  1.3 * avg(ws_ext_discount_amt)
  FROM
  web_sales
  ,date_dim
  WHERE
  ws_item_sk = i_item_sk
  and d_date between '2002-02-16' and
  dateadd(day,90,to_date('2002-02-16'))
  and d_date_sk = ws_sold_date_sk
  )
 order by sum(ws_ext_discount_amt)
  limit 100;",01b25063-0002-165b-0000-0051ba877119,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:43:22.111-08:00,2024-02-12T18:43:31.962-08:00,9851,174377186481,1,2716,7135,0,0,0,0,,,0,,,0,0.000416,0,8.5.2,0,0,0,0,0,FALSE,81f8189e5e7d662cdc638f2d9d124de3,2,5c0eac934eb015a4f93de54d4616b6a6,1
21093,query95,"with /* { ""query"":""query95"",""streamId"":0,""querySequence"":43 } */ ws_wh as
  (select ws1.ws_order_number,ws1.ws_warehouse_sk wh1,ws2.ws_warehouse_sk wh2
  from web_sales ws1,web_sales ws2
  where ws1.ws_order_number = ws2.ws_order_number
  and ws1.ws_warehouse_sk <> ws2.ws_warehouse_sk)
 select
  count(distinct ws_order_number) as ""order count""
  ,sum(ws_ext_ship_cost) as ""total shipping cost""
  ,sum(ws_net_profit) as ""total net profit""
 from
  web_sales ws1
  ,date_dim
  ,customer_address
  ,web_site
 where
  d_date between '2002-2-01' and
  dateadd(day,60,to_date('2002-2-01'))
  and ws1.ws_ship_date_sk = d_date_sk
  and ws1.ws_ship_addr_sk = ca_address_sk
  and ca_state = 'TN'
  and ws1.ws_web_site_sk = web_site_sk
  and web_company_name = 'pri'
  and ws1.ws_order_number in (select ws_order_number
  from ws_wh)
  and ws1.ws_order_number in (select wr_order_number
  from web_returns,ws_wh
  where wr_order_number = ws_wh.ws_order_number)
 order by count(distinct ws_order_number)
  limit 100;",01b25063-0002-167e-0000-0051ba873125,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:43:00.408-08:00,2024-02-12T18:43:21.501-08:00,21093,11347929707854,1,1207,19886,0,0,0,0,,,0,,,0,0.000187,0,8.5.2,0,0,0,0,0,FALSE,7eb05a3508bddb1072149bf5ce991b36,2,fc2bd148c9240708fa6ec05db16565d3,1
21152,query47,"with /* { ""query"":""query47"",""streamId"":0,""querySequence"":42 } */ v1 as(
  select i_category, i_brand,
  s_store_name, s_company_name,
  d_year, d_moy,
  sum(ss_sales_price) sum_sales,
  avg(sum(ss_sales_price)) over
  (partition by i_category, i_brand,
  s_store_name, s_company_name, d_year)
  avg_monthly_sales,
  rank() over
  (partition by i_category, i_brand,
  s_store_name, s_company_name
  order by d_year, d_moy) rn
  from item, store_sales, date_dim, store
  where ss_item_sk = i_item_sk and
  ss_sold_date_sk = d_date_sk and
  ss_store_sk = s_store_sk and
  (
  d_year = 1999 or
  ( d_year = 1999-1 and d_moy =12) or
  ( d_year = 1999+1 and d_moy =1)
  )
  group by i_category, i_brand,
  s_store_name, s_company_name,
  d_year, d_moy),
  v2 as(
  select v1.s_store_name, v1.s_company_name
  ,v1.d_year, v1.d_moy
  ,v1.avg_monthly_sales
  ,v1.sum_sales, v1_lag.sum_sales psum, v1_lead.sum_sales nsum
  from v1, v1 v1_lag, v1 v1_lead
  where v1.i_category = v1_lag.i_category and
  v1.i_category = v1_lead.i_category and
  v1.i_brand = v1_lag.i_brand and
  v1.i_brand = v1_lead.i_brand and
  v1.s_store_name = v1_lag.s_store_name and
  v1.s_store_name = v1_lead.s_store_name and
  v1.s_company_name = v1_lag.s_company_name and
  v1.s_company_name = v1_lead.s_company_name and
  v1.rn = v1_lag.rn + 1 and
  v1.rn = v1_lead.rn - 1)
 select *
 from v2
 where d_year = 1999 and
  avg_monthly_sales > 0 and
  case when avg_monthly_sales > 0 then abs(sum_sales - avg_monthly_sales) / avg_monthly_sales else null end > 0.1
 order by sum_sales - avg_monthly_sales, sum_sales
  limit 100;",01b25062-0002-158c-0000-0051ba87b0fd,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:42:38.637-08:00,2024-02-12T18:42:59.789-08:00,21152,2720698762271,100,3959,17193,0,0,0,0,,,0,,,0,0.000607,0,8.5.2,0,0,0,0,0,FALSE,162a947ad78e0add1c6a118efb7dcba1,2,030c4d084008316830aad8737cbad5ba,1
18377,query17,"select /* { ""query"":""query17"",""streamId"":0,""querySequence"":41 } */ i_item_id
  ,i_item_desc
  ,s_state
  ,count(ss_quantity) as store_sales_quantitycount
  ,avg(ss_quantity) as store_sales_quantityave
  ,stddev_samp(ss_quantity) as store_sales_quantitystdev
  ,stddev_samp(ss_quantity)/avg(ss_quantity) as store_sales_quantitycov
  ,count(sr_return_quantity) as store_returns_quantitycount
  ,avg(sr_return_quantity) as store_returns_quantityave
  ,stddev_samp(sr_return_quantity) as store_returns_quantitystdev
  ,stddev_samp(sr_return_quantity)/avg(sr_return_quantity) as store_returns_quantitycov
  ,count(cs_quantity) as catalog_sales_quantitycount ,avg(cs_quantity) as catalog_sales_quantityave
  ,stddev_samp(cs_quantity) as catalog_sales_quantitystdev
  ,stddev_samp(cs_quantity)/avg(cs_quantity) as catalog_sales_quantitycov
 from store_sales
  ,store_returns
  ,catalog_sales
  ,date_dim d1
  ,date_dim d2
  ,date_dim d3
  ,store
  ,item
 where d1.d_quarter_name = '1999Q1'
  and d1.d_date_sk = ss_sold_date_sk
  and i_item_sk = ss_item_sk
  and s_store_sk = ss_store_sk
  and ss_customer_sk = sr_customer_sk
  and ss_item_sk = sr_item_sk
  and ss_ticket_number = sr_ticket_number
  and sr_returned_date_sk = d2.d_date_sk
  and d2.d_quarter_name in ('1999Q1','1999Q2','1999Q3')
  and sr_customer_sk = cs_bill_customer_sk
  and sr_item_sk = cs_item_sk
  and cs_sold_date_sk = d3.d_date_sk
  and d3.d_quarter_name in ('1999Q1','1999Q2','1999Q3')
 group by i_item_id
  ,i_item_desc
  ,s_state
 order by i_item_id
  ,i_item_desc
  ,s_state
  limit 100;",01b25062-0002-167e-0000-0051ba873121,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:42:19.409-08:00,2024-02-12T18:42:37.786-08:00,18377,1623188264541,100,906,17471,0,0,0,0,,,0,,,0,0.00014,0,8.5.2,0,0,0,0,0,FALSE,aae404ed68914f88ae12cc48e1f25ce7,2,07b906a66b8152a97f43efb16b7b30fb,1
25073,query90,"select /* { ""query"":""query90"",""streamId"":0,""querySequence"":40 } */ cast(amc as decimal(15,4))/cast(pmc as decimal(15,4)) am_pm_ratio
 from ( select count(*) amc
  from web_sales, household_demographics , time_dim, web_page
  where ws_sold_time_sk = time_dim.t_time_sk
  and ws_ship_hdemo_sk = household_demographics.hd_demo_sk
  and ws_web_page_sk = web_page.wp_web_page_sk
  and time_dim.t_hour between 8 and 8+1
  and household_demographics.hd_dep_count = 9
  and web_page.wp_char_count between 5000 and 5200) at,
  ( select count(*) pmc
  from web_sales, household_demographics , time_dim, web_page
  where ws_sold_time_sk = time_dim.t_time_sk
  and ws_ship_hdemo_sk = household_demographics.hd_demo_sk
  and ws_web_page_sk = web_page.wp_web_page_sk
  and time_dim.t_hour between 18 and 18+1
  and household_demographics.hd_dep_count = 9
  and web_page.wp_char_count between 5000 and 5200) pt
 order by am_pm_ratio
  limit 100;",01b25061-0002-15be-0000-0051ba8740f1,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:41:53.851-08:00,2024-02-12T18:42:18.924-08:00,25073,10362898249728,1,1096,23977,0,0,0,0,,,0,,,0,0.00017,0,8.5.2,0,0,0,0,0,FALSE,73ea4ef7b7c9830315a9ada18333f659,2,63d82ed4a7d815765311cdcb1869d15b,1
